sample_id,split,class_index
8167,train,2
11337,train,2
1744,train,4
79,train,4
5334,train,4
11096,train,4
8075,train,4
2391,train,3
6739,train,1
10139,train,3
12522,train,2
9868,train,4
5469,train,3
6098,train,2
6667,train,1
763,train,2
2259,train,2
5168,train,2
8002,train,2
5632,train,3
11477,train,2
7706,train,4
10685,train,1
2260,train,1
1565,train,1
12614,train,1
13313,train,1
4508,train,2
1315,train,1
5752,train,3
3810,train,1
11545,train,4
13386,train,2
9162,train,3
9037,train,3
11014,train,4
11046,train,1
7382,train,2
12015,train,4
100,train,4
13412,train,2
8545,train,4
13199,train,4
9063,train,3
8844,train,1
2941,train,1
3208,train,1
6799,train,2
1928,train,3
12824,train,2
594,train,2
9807,train,4
952,train,1
1187,train,1
13004,train,1
4410,train,4
13271,train,1
9224,train,4
6829,train,3
5791,train,1
2412,train,3
11847,train,3
5149,train,1
10680,train,1
9058,train,2
65,train,3
94,train,4
1851,train,4
4168,train,3
13013,train,4
9920,train,4
7423,train,3
7091,train,4
2662,train,1
421,train,4
9070,train,3
6997,train,4
2997,train,2
10310,train,1
6758,train,3
13846,train,2
1684,train,3
160,train,4
4144,train,4
11958,train,4
11054,train,1
2011,train,1
3883,train,2
10137,train,2
12019,train,3
9006,train,1
1082,train,2
6752,train,4
1254,train,1
8587,train,1
844,train,3
11455,train,1
7724,train,3
3351,train,2
13445,train,2
7068,train,3
12486,train,3
7109,train,4
2701,train,4
9102,train,4
7101,train,3
12182,train,1
8818,train,4
6360,train,2
10315,train,1
518,train,1
1804,train,2
8841,train,1
11504,train,4
11283,train,3
11400,train,3
10863,train,3
13612,train,3
6372,train,3
2518,train,4
614,train,1
12259,train,2
854,train,3
9946,train,4
937,train,4
6811,train,2
7721,train,3
832,train,2
9606,train,4
10424,train,3
10710,train,1
9385,train,4
4642,train,3
8455,train,2
5022,train,1
14300,train,3
7653,train,3
11098,train,3
3282,train,4
13415,train,2
9202,train,3
12893,train,3
14630,train,3
5400,train,1
13438,train,4
9444,train,3
8996,train,3
12727,train,2
6198,train,2
4210,train,4
3136,train,1
13124,train,1
4434,train,4
9628,train,1
8248,train,4
4028,train,4
3046,train,1
3097,train,1
8456,train,2
11259,train,3
1085,train,4
9731,train,1
1134,train,2
1983,train,3
7369,train,3
12118,train,2
2544,train,2
11643,train,1
10624,train,1
1213,train,2
9125,train,4
13192,train,4
11020,train,4
5874,train,1
9254,train,4
9830,train,1
13764,train,1
8422,train,2
3981,train,3
3081,train,4
2716,train,4
678,train,1
6755,train,2
12350,train,1
11734,train,4
2482,train,1
928,train,3
10029,train,1
11188,train,3
10674,train,2
9278,train,4
2209,train,1
10258,train,1
11445,train,3
7300,train,1
1922,train,1
8256,train,3
8064,train,1
932,train,1
2846,train,4
12496,train,3
9771,train,2
6240,train,2
11595,train,3
10265,train,3
3677,train,2
7312,train,3
10210,train,4
3473,train,3
6920,train,2
2318,train,4
7444,train,3
5926,train,4
894,train,3
8957,train,4
8923,train,3
564,train,2
6,train,3
12461,train,3
12400,train,4
7805,train,1
3439,train,3
6733,train,2
14629,train,3
4236,train,4
5086,train,3
7905,train,3
1351,train,1
2568,train,2
13732,train,1
4491,train,2
11243,train,3
11263,train,3
12542,train,3
3038,train,1
7468,train,3
7105,train,4
12664,train,2
10864,train,3
4685,train,2
9075,train,3
9768,train,4
12012,train,4
9761,train,1
9439,train,1
6778,train,1
1471,train,1
891,train,4
3341,train,4
12036,train,3
8961,train,2
14405,train,3
2199,train,3
2113,train,4
12885,train,2
4568,train,2
7694,train,1
1020,train,3
4192,train,3
6024,train,2
1556,train,1
3972,train,3
6027,train,2
12668,train,1
12405,train,1
1217,train,2
10399,train,2
6595,train,3
1115,train,1
9795,train,2
4816,train,2
8985,train,3
92,train,4
6578,train,4
3654,train,3
9698,train,4
7931,train,2
7994,train,3
12971,train,1
12911,train,3
1844,train,4
6764,train,1
10955,train,3
5857,train,2
5058,train,1
13273,train,1
9594,train,4
3335,train,2
6821,train,2
13215,train,1
12636,train,1
6489,train,1
11352,train,4
8612,train,1
8393,train,1
8705,train,4
3639,train,3
4190,train,3
5520,train,2
10913,train,4
13363,train,1
2632,train,3
7320,train,3
6370,train,4
10099,train,1
14354,train,3
5032,train,2
3360,train,3
12180,train,2
1980,train,2
3251,train,1
2949,train,4
4384,train,2
2352,train,2
477,train,2
3627,train,2
12745,train,2
6604,train,2
1164,train,2
2757,train,1
3170,train,3
649,train,2
11746,train,1
6712,train,1
2789,train,2
7385,train,4
6022,train,3
7945,train,3
13356,train,3
6792,train,4
9679,train,1
12196,train,4
11005,train,4
13877,train,2
12570,train,1
1184,train,2
11452,train,1
7471,train,4
11308,train,1
11127,train,2
2697,train,4
8354,train,3
8285,train,1
9710,train,1
5662,train,2
12788,train,1
8738,train,1
5240,train,2
647,train,2
1891,train,4
6043,train,3
10614,train,2
11482,train,1
4910,train,3
916,train,3
12564,train,4
7827,train,4
2034,train,3
9051,train,2
8499,train,3
2066,train,1
10385,train,1
6571,train,4
7529,train,3
12559,train,4
5656,train,4
6448,train,4
3434,train,4
3431,train,2
5658,train,4
9175,train,4
4005,train,4
8615,train,1
3482,train,1
5616,train,1
5470,train,1
5517,train,1
10897,train,1
698,train,2
1232,train,1
14232,train,3
13792,train,3
1402,train,3
10742,train,4
8089,train,2
8503,train,2
9015,train,3
3428,train,3
2273,train,2
10604,train,3
1942,train,3
11572,train,2
1838,train,4
13440,train,2
11025,train,3
10658,train,3
7207,train,3
12709,train,3
6514,train,2
7506,train,3
10923,train,1
3626,train,4
9791,train,4
5204,train,1
1148,train,1
8431,train,1
8178,train,1
8921,train,2
8332,train,1
13257,train,2
1293,train,4
13344,train,2
2687,train,4
2097,train,4
561,train,2
2756,train,1
13051,train,1
8134,train,2
5074,train,3
1275,train,3
12596,train,2
14010,train,3
3764,train,4
9968,train,2
2832,train,2
13966,train,3
7088,train,3
1425,train,1
2550,train,3
4774,train,4
10341,train,4
10606,train,3
12556,train,4
6687,train,2
8006,train,4
5010,train,4
2669,train,4
13348,train,2
7482,train,1
10287,train,2
5828,train,1
6879,train,2
8335,train,3
6407,train,2
11145,train,2
6858,train,3
8744,train,1
8225,train,2
6078,train,4
11692,train,2
11768,train,4
24,train,3
5411,train,1
2943,train,1
10526,train,1
3607,train,3
575,train,1
4043,train,4
2615,train,1
11789,train,4
1873,train,3
8410,train,1
9040,train,3
7819,train,4
3010,train,4
14334,train,3
6786,train,3
13416,train,2
14243,train,3
9126,train,4
8930,train,1
5608,train,1
5071,train,4
3090,train,2
2791,train,2
2473,train,4
3206,train,1
2335,train,1
6223,train,1
4527,train,3
9811,train,3
806,train,3
13603,train,2
2603,train,3
5036,train,4
11155,train,4
11997,train,4
3419,train,1
10903,train,4
1508,train,4
2532,train,1
12655,train,2
7888,train,4
2280,train,2
13588,train,3
66,train,3
2643,train,1
9299,train,2
12331,train,1
478,train,2
3432,train,2
12279,train,1
14415,train,3
4827,train,1
1518,train,2
7787,train,4
2668,train,4
8068,train,3
6068,train,2
12733,train,1
4779,train,2
4217,train,2
5819,train,2
7426,train,2
6808,train,3
3535,train,2
7991,train,1
788,train,1
4647,train,3
2806,train,4
9873,train,1
9719,train,4
11959,train,1
13144,train,1
3462,train,1
1846,train,1
7181,train,2
7997,train,4
2910,train,3
4629,train,1
11450,train,2
11335,train,2
6336,train,2
2346,train,3
9494,train,1
8971,train,4
6306,train,2
9773,train,1
4375,train,1
414,train,4
2116,train,3
8740,train,1
7089,train,3
8649,train,1
9895,train,4
441,train,4
4769,train,4
967,train,4
10253,train,2
1461,train,4
1635,train,2
13287,train,1
7695,train,1
13399,train,2
9971,train,4
2399,train,2
8207,train,3
6447,train,4
522,train,1
6957,train,2
3484,train,1
13317,train,2
2969,train,3
7536,train,1
1813,train,3
10755,train,4
8767,train,4
8782,train,4
13157,train,4
4040,train,4
9542,train,4
11948,train,2
7322,train,1
5256,train,3
8316,train,3
8344,train,2
9426,train,4
6272,train,2
493,train,1
8066,train,3
7595,train,3
13425,train,1
6003,train,2
7026,train,2
10557,train,2
64,train,3
6509,train,3
2289,train,2
6875,train,3
10978,train,4
12173,train,4
7169,train,4
4513,train,3
13071,train,1
1724,train,3
12352,train,1
13712,train,1
3229,train,3
6157,train,3
644,train,1
2428,train,2
8268,train,1
9514,train,3
11140,train,4
5842,train,1
12396,train,4
4145,train,4
11354,train,3
5722,train,2
11757,train,1
10628,train,4
13209,train,1
8249,train,2
13618,train,3
2841,train,4
9520,train,4
1782,train,1
2519,train,1
2493,train,3
8787,train,4
3030,train,2
12993,train,3
11466,train,3
857,train,2
378,train,4
10855,train,3
2780,train,3
13325,train,1
8509,train,3
2672,train,3
14605,train,3
13451,train,1
9127,train,4
11987,train,3
7096,train,1
736,train,3
3214,train,4
13263,train,2
1908,train,2
8138,train,3
10560,train,2
1268,train,1
7926,train,2
11848,train,2
10535,train,3
12223,train,4
10988,train,1
2414,train,3
2995,train,4
6344,train,3
3828,train,4
8179,train,4
3702,train,1
11756,train,2
11798,train,4
11791,train,1
10538,train,4
13638,train,1
12153,train,1
4925,train,1
2012,train,3
9756,train,4
853,train,3
5601,train,1
2430,train,1
7228,train,2
8426,train,1
13299,train,2
12039,train,4
9584,train,4
13678,train,2
11810,train,4
9989,train,1
6122,train,1
1491,train,3
10458,train,2
2567,train,2
6885,train,2
2256,train,2
11641,train,4
11629,train,2
3249,train,2
8585,train,1
13969,train,2
6311,train,2
4628,train,1
8727,train,1
5231,train,3
13820,train,2
12860,train,2
9383,train,4
7969,train,4
8462,train,2
13457,train,2
7437,train,1
7010,train,4
4929,train,4
8408,train,3
4814,train,2
8484,train,3
13427,train,4
8303,train,3
8188,train,3
6482,train,3
10877,train,4
3053,train,1
12480,train,2
2471,train,3
1938,train,1
975,train,4
13016,train,1
12437,train,1
7588,train,3
11067,train,3
13718,train,1
10853,train,3
3227,train,1
6218,train,4
11104,train,3
9208,train,3
2432,train,1
3248,train,2
9888,train,4
943,train,1
458,train,2
6164,train,2
1142,train,1
224,train,4
3295,train,3
1701,train,1
5548,train,2
3221,train,4
10471,train,1
6335,train,2
13110,train,1
1075,train,1
6964,train,1
2187,train,2
2736,train,3
3719,train,3
191,train,4
1528,train,1
5213,train,4
913,train,1
13965,train,3
6214,train,4
13143,train,1
13413,train,2
4612,train,3
13154,train,1
3779,train,1
10998,train,4
755,train,1
12230,train,3
428,train,4
7344,train,1
4751,train,1
7003,train,1
2899,train,4
3959,train,1
6042,train,1
5885,train,3
4931,train,3
7406,train,4
5435,train,2
2957,train,3
8012,train,2
3755,train,2
7742,train,3
13495,train,2
3556,train,4
6401,train,2
4014,train,4
5492,train,2
6656,train,3
4734,train,1
9917,train,3
4989,train,1
8506,train,1
2691,train,2
4362,train,4
9532,train,4
12526,train,4
3498,train,1
3494,train,1
4955,train,2
2442,train,1
12440,train,4
11895,train,2
3961,train,4
3164,train,3
13155,train,1
6091,train,2
1255,train,2
11930,train,3
12628,train,4
14038,train,2
12956,train,1
6826,train,1
13486,train,2
1473,train,1
465,train,2
5130,train,1
5109,train,1
5538,train,1
1572,train,3
11403,train,3
4878,train,4
11988,train,4
13331,train,1
8299,train,3
72,train,3
2395,train,4
7123,train,3
3367,train,2
4605,train,1
12931,train,1
3842,train,3
3358,train,3
10972,train,3
10651,train,3
4185,train,4
1415,train,3
11945,train,1
12992,train,2
5218,train,4
3244,train,3
12187,train,2
10691,train,3
4096,train,1
14,train,3
12870,train,2
5800,train,1
9454,train,4
2947,train,3
1989,train,2
1318,train,4
6705,train,1
4528,train,3
5866,train,1
9216,train,4
14404,train,3
4912,train,4
6191,train,1
1009,train,3
280,train,4
12612,train,4
7258,train,1
11142,train,4
12001,train,3
3071,train,1
3031,train,1
10682,train,4
6018,train,1
10095,train,2
9239,train,1
6731,train,2
7930,train,3
10059,train,4
10435,train,1
5185,train,2
6032,train,1
9308,train,1
8126,train,1
10087,train,4
900,train,2
6804,train,1
6462,train,2
6631,train,1
9500,train,1
9604,train,3
425,train,4
1373,train,3
2640,train,2
7606,train,1
4385,train,2
5779,train,4
6485,train,3
6263,train,2
11551,train,2
10763,train,1
1567,train,1
9391,train,4
11499,train,2
2494,train,4
9503,train,3
13646,train,2
5717,train,3
13666,train,2
6442,train,1
13084,train,1
13156,train,3
8104,train,4
9538,train,4
6908,train,4
3559,train,2
5694,train,3
11440,train,3
3047,train,1
97,train,4
4258,train,4
1395,train,3
3730,train,3
5687,train,1
3899,train,3
10536,train,3
184,train,4
10429,train,3
13522,train,2
1973,train,1
4328,train,4
2264,train,3
5384,train,1
13164,train,3
1655,train,3
8827,train,3
12060,train,1
6228,train,2
10003,train,2
12067,train,3
9797,train,4
758,train,1
1206,train,1
9528,train,1
627,train,2
7638,train,4
11356,train,3
6124,train,1
10933,train,3
7788,train,4
8944,train,1
9135,train,1
633,train,2
10305,train,2
3985,train,3
10679,train,2
12524,train,3
13213,train,1
12592,train,4
422,train,4
11350,train,2
2821,train,3
13189,train,2
5504,train,4
6207,train,2
4583,train,3
11795,train,1
288,train,4
13109,train,1
12867,train,2
5017,train,1
13249,train,2
9559,train,3
3109,train,3
9495,train,3
11654,train,4
8903,train,3
19,train,3
3210,train,3
10825,train,1
4916,train,2
13494,train,1
9919,validation,4
11495,validation,2
7644,validation,2
13020,validation,2
10788,validation,1
5087,validation,1
835,validation,4
3847,validation,4
6932,validation,4
8556,validation,2
5579,validation,1
6491,validation,2
3346,validation,4
3368,validation,2
12977,validation,4
8516,validation,2
9185,validation,3
7627,validation,2
4811,validation,1
2777,validation,3
5116,validation,3
2822,validation,3
12356,validation,4
6878,validation,2
5727,validation,1
1076,validation,1
8940,validation,2
4346,validation,4
9401,validation,4
3521,validation,3
14258,validation,3
6481,validation,1
9840,validation,1
13623,validation,1
1188,validation,1
3715,validation,4
1194,validation,1
2578,validation,1
2455,validation,2
6034,validation,2
3330,validation,3
11278,validation,3
2270,validation,2
6861,validation,2
13396,validation,2
11117,validation,4
12319,validation,1
1910,validation,3
12370,validation,4
9769,validation,4
10144,validation,2
5920,validation,2
9241,validation,1
10256,validation,2
2418,validation,2
2808,validation,4
2046,validation,4
8194,validation,3
4834,validation,3
2675,validation,4
1291,validation,4
1898,validation,1
1664,validation,2
7165,validation,3
6116,validation,2
4704,validation,4
12158,validation,1
11090,validation,4
4967,validation,3
6475,validation,4
7361,validation,4
2321,validation,3
1324,validation,4
12679,validation,1
7971,validation,3
9686,validation,2
5119,validation,3
1284,validation,2
12064,validation,3
11370,validation,2
7812,validation,4
9580,validation,4
9556,validation,2
4022,validation,4
7083,validation,2
2446,validation,2
6794,validation,4
1018,validation,4
5778,validation,3
12887,validation,2
12409,validation,3
11247,validation,1
6065,validation,1
2212,validation,4
834,validation,4
9877,validation,1
9896,validation,4
8219,validation,3
258,validation,4
5034,validation,2
12908,validation,2
9980,validation,4
5376,validation,2
6188,validation,1
7615,validation,3
8339,validation,2
6483,validation,2
9997,validation,3
12865,validation,4
1424,validation,1
5464,validation,2
8471,validation,2
2966,validation,1
9966,validation,4
254,validation,4
4320,validation,3
1686,validation,4
8216,validation,3
7221,validation,4
13113,validation,2
4002,validation,4
9404,validation,4
6845,validation,1
2072,validation,4
1669,validation,4
3663,validation,2
8444,validation,3
2020,validation,4
8377,validation,3
10736,validation,3
3437,validation,4
12342,validation,2
6249,validation,3
11242,validation,1
4794,validation,1
4840,validation,1
1557,validation,1
7016,validation,3
10708,validation,1
2383,validation,1
2308,validation,3
2803,validation,2
6607,validation,4
5696,validation,4
12902,validation,2
12560,validation,2
13076,validation,1
3339,validation,1
14193,validation,3
8711,validation,1
9478,validation,4
6926,validation,3
6411,validation,1
11201,validation,1
1963,validation,1
7114,validation,1
13808,validation,2
13358,validation,3
1620,validation,2
5659,validation,4
10617,validation,1
8166,validation,2
4958,validation,1
12603,validation,1
3018,validation,4
6865,validation,1
11887,validation,1
5226,validation,2
661,validation,2
554,validation,4
11483,validation,3
6539,validation,3
3921,validation,4
6884,validation,3
6153,validation,1
3643,validation,2
8291,validation,3
6496,validation,2
12896,validation,3
6923,validation,1
2437,validation,2
9306,validation,1
11760,validation,2
13400,validation,1
6364,validation,2
8360,validation,1
3074,validation,3
12722,validation,2
6602,validation,2
2633,validation,3
12401,validation,4
2624,validation,4
146,validation,4
10473,validation,3
5069,validation,4
6072,validation,3
9615,validation,4
10251,validation,2
11342,validation,4
6238,validation,4
8237,validation,4
8501,validation,3
6092,validation,3
13579,validation,3
6287,validation,2
13706,validation,1
2385,validation,1
6777,validation,1
11252,validation,3
6623,validation,1
959,validation,2
11154,validation,4
4684,validation,2
5625,validation,1
1400,validation,1
7662,validation,1
7061,validation,1
3792,validation,4
2178,validation,1
10183,validation,1
9952,validation,2
5385,validation,1
6391,validation,2
3770,validation,3
10896,validation,1
9549,validation,3
10899,validation,3
5080,validation,2
2148,validation,2
5040,validation,2
5692,validation,3
1554,validation,1
2503,validation,3
5699,validation,2
6016,validation,3
11938,validation,4
5839,validation,1
6389,validation,2
11130,validation,1
1339,validation,4
1334,validation,1
7175,validation,2
3172,validation,4
4514,validation,4
11174,validation,1
2645,validation,1
7409,validation,4
4220,validation,2
5936,validation,1
437,validation,4
8882,validation,3
5194,validation,3
2507,validation,2
8718,validation,1
4803,validation,1
1474,validation,1
11731,validation,1
6137,validation,2
5702,validation,2
8158,validation,3
9943,validation,3
4789,validation,1
6094,validation,2
9131,validation,2
2114,validation,2
3489,validation,4
2301,validation,1
1385,validation,3
10401,validation,1
4490,validation,4
9265,validation,2
10167,validation,3
9990,validation,3
6135,validation,2
10816,validation,2
8200,validation,2
2590,validation,3
10071,validation,1
512,validation,1
8521,validation,1
6751,validation,3
4097,validation,1
8968,validation,4
12483,validation,1
13042,validation,3
12948,validation,2
2248,validation,3
5346,validation,3
10904,validation,3
3401,validation,2
13660,validation,1
5161,validation,4
1850,validation,3
8101,validation,3
7973,validation,3
3313,validation,4
4275,validation,2
11632,validation,3
9798,validation,4
7610,validation,1
2157,validation,2
3173,validation,4
1219,validation,3
10169,validation,4
5891,validation,3
8915,validation,3
8300,validation,3
5468,validation,3
2500,validation,1
7143,validation,3
6649,validation,1
12696,validation,3
2509,validation,1
9746,validation,3
10032,validation,2
13989,validation,3
2006,validation,2
6301,validation,3
9353,validation,2
14128,validation,3
9085,validation,3
11742,validation,2
9767,validation,4
4331,validation,3
2917,validation,1
6413,validation,3
5115,validation,2
276,validation,4
5793,validation,3
6339,validation,3
2686,validation,3
6114,validation,1
4478,validation,3
1417,validation,3
5830,validation,3
9441,validation,1
12667,validation,4
2197,validation,3
11625,validation,3
1095,validation,1
12670,validation,3
5638,validation,3
12341,validation,4
2344,validation,3
1767,validation,2
4946,validation,3
5818,validation,2
11915,validation,4
3261,validation,1
381,validation,4
8536,validation,2
8755,validation,3
2698,validation,4
8370,validation,2
13036,validation,2
8297,validation,3
1997,validation,1
8846,validation,3
9730,validation,4
5801,validation,1
11835,validation,4
11801,validation,3
7110,validation,2
11912,validation,4
4274,validation,2
6948,validation,2
1747,validation,1
12544,validation,4
13365,validation,1
1451,validation,4
13695,validation,1
12371,validation,4
12847,validation,4
10867,validation,4
12255,validation,3
2795,validation,1
6057,validation,4
5834,validation,1
3497,validation,1
9451,validation,4
4847,validation,3
13172,validation,2
7286,validation,1
13022,validation,2
12997,validation,1
11630,validation,2
22,validation,3
10670,validation,2
4543,validation,3
3884,validation,2
13130,validation,1
8232,validation,2
4409,validation,4
6315,validation,1
5389,validation,2
8137,validation,4
1841,validation,4
7112,validation,1
7908,validation,4
2607,validation,3
3699,validation,4
582,validation,1
12399,validation,4
4406,validation,2
12925,validation,3
3089,validation,2
5871,validation,4
5052,validation,4
11637,validation,2
13297,validation,2
2222,validation,4
2959,validation,2
7680,validation,4
5350,validation,1
653,validation,1
5073,validation,3
1031,validation,1
7401,validation,2
7399,validation,2
6220,validation,4
13170,validation,1
2870,validation,1
8691,validation,4
10357,validation,2
9400,validation,4
8489,validation,3
11736,validation,2
9745,validation,3
4238,validation,4
13789,validation,2
3686,validation,2
7731,validation,3
1,validation,3
3558,validation,2
13161,validation,2
831,validation,1
8054,validation,2
13046,validation,2
8677,validation,1
8055,validation,3
5526,validation,3
484,validation,2
9539,validation,4
8289,validation,4
12135,validation,1
7486,validation,1
12647,validation,4
3905,validation,3
11911,validation,1
9867,validation,4
827,validation,3
13671,validation,3
8983,validation,4
13050,validation,3
12488,validation,4
9223,validation,4
5540,validation,2
8747,validation,3
8215,validation,1
9926,validation,4
1879,validation,4
450,validation,2
4875,validation,3
10157,validation,4
9220,validation,4
6675,validation,2
323,validation,4
11920,validation,3
8082,validation,2
3630,validation,2
1174,validation,4
13684,validation,1
5798,validation,2
2386,validation,1
5822,validation,2
2269,validation,4
10695,validation,4
4536,validation,2
7376,validation,1
1282,validation,3
7893,validation,3
6019,validation,2
1120,validation,2
6747,validation,1
987,validation,4
6317,validation,1
11675,validation,2
5230,validation,3
5182,validation,4
13198,validation,3
4595,validation,4
9563,validation,4
5172,validation,1
5404,validation,2
1220,validation,3
7009,validation,4
11030,validation,2
3596,validation,1
8143,validation,2
7425,validation,2
667,validation,3
3454,validation,3
68,validation,3
9399,validation,1
7951,validation,1
1270,validation,4
14514,validation,3
2240,validation,1
5178,validation,3
2725,validation,4
13029,validation,2
2207,validation,2
10423,validation,3
12383,validation,2
3382,validation,3
3584,validation,3
2390,validation,3
10599,validation,4
5549,validation,2
5912,validation,4
2098,validation,4
8077,validation,3
517,validation,1
10161,validation,4
6111,validation,4
802,validation,3
1499,validation,3
3223,validation,2
2608,validation,3
8210,validation,2
8771,validation,3
454,validation,2
2450,validation,3
4418,validation,2
660,validation,1
2040,validation,2
4091,validation,3
4841,validation,2
4061,validation,2
6691,validation,2
13685,validation,1
7553,validation,3
6415,validation,2
986,validation,4
6395,validation,3
435,validation,4
3701,validation,4
8226,validation,2
2601,validation,4
12316,validation,1
10301,validation,4
5443,validation,3
7810,validation,4
811,validation,4
3058,validation,4
11582,validation,3
11182,validation,2
11118,validation,4
12959,validation,3
9345,validation,3
4191,validation,3
11103,validation,2
2960,validation,2
10750,validation,4
7084,validation,1
12729,validation,1
5498,validation,2
9777,validation,1
2543,validation,4
236,validation,4
11838,validation,2
12520,validation,1
2231,validation,3
6977,validation,3
6175,validation,2
2750,validation,2
11168,validation,1
5291,validation,3
9960,validation,4
11476,validation,2
13640,validation,2
8333,validation,2
1057,validation,4
13340,validation,2
4531,validation,3
10661,validation,3
4154,validation,3
2017,validation,2
8397,validation,1
4597,validation,4
9995,validation,4
10192,validation,1
13258,validation,2
13384,validation,2
2141,validation,3
165,validation,4
12212,validation,2
3787,validation,2
9081,validation,2
11913,validation,4
13625,validation,2
12812,validation,1
9675,validation,1
4372,validation,2
2061,validation,1
10076,validation,3
12162,validation,4
1381,validation,4
2765,validation,1
4197,validation,3
9553,validation,4
13682,validation,2
5597,validation,3
4477,validation,3
4321,validation,3
13576,validation,1
12428,validation,4
4726,validation,2
14333,validation,3
6025,validation,2
2131,validation,1
7335,validation,1
4433,validation,4
7974,validation,3
5667,validation,2
7760,validation,3
5572,validation,4
13717,validation,1
8231,validation,2
12663,validation,4
4149,validation,4
5279,validation,4
3125,validation,2
12260,validation,4
10233,validation,3
9743,validation,3
2316,validation,1
1937,validation,1
2854,validation,1
4024,validation,4
7509,validation,3
10836,validation,3
8838,validation,4
609,validation,2
9603,validation,1
1482,validation,3
5006,validation,1
5626,validation,1
9152,validation,4
11921,validation,3
1070,validation,1
12903,validation,1
2348,validation,4
12027,validation,1
8960,validation,4
6998,validation,2
7625,validation,2
4849,validation,3
14242,validation,3
2215,validation,2
10882,validation,4
9510,validation,3
9134,validation,2
3468,validation,1
11852,validation,1
12170,validation,1
10964,validation,2
2156,validation,2
6622,validation,1
10918,validation,3
13450,validation,2
9678,validation,1
1960,validation,4
6663,validation,1
3515,validation,1
11932,validation,4
13480,validation,2
5164,validation,2
5261,validation,1
12248,validation,1
2537,validation,1
11248,validation,2
8411,validation,2
4301,validation,4
3655,validation,3
7733,validation,4
804,validation,3
5750,validation,1
1540,validation,4
4937,validation,3
5953,validation,3
8130,validation,4
7963,validation,4
9786,validation,1
13561,validation,2
12976,validation,1
6269,validation,2
2104,validation,1
4757,validation,3
1917,validation,3
2659,validation,4
4842,validation,4
10598,validation,1
598,validation,1
3587,validation,3
3511,validation,3
9878,validation,3
10456,validation,2
3374,validation,1
7194,validation,3
922,validation,3
13613,validation,3
7869,validation,1
6312,validation,1
13594,validation,1
1195,validation,3
1765,validation,2
8053,validation,1
4809,validation,1
13465,validation,1
12224,validation,4
1183,validation,2
12759,validation,2
2728,validation,3
8847,validation,4
13713,validation,1
6472,validation,1
10118,validation,4
8288,validation,4
9548,validation,4
4198,validation,3
2426,validation,2
2717,validation,2
9815,validation,3
2295,validation,2
7218,validation,1
12005,validation,3
12686,validation,2
10398,validation,2
4263,validation,3
2875,validation,3
3158,validation,3
9334,validation,2
6459,validation,1
10873,validation,1
1008,validation,3
14064,validation,3
624,validation,1
11631,validation,1
12234,validation,3
2377,validation,2
1589,validation,1
10000,validation,1
2994,validation,1
6365,validation,2
3072,validation,3
5481,validation,3
5368,validation,1
11404,validation,3
54,validation,3
2520,validation,1
8334,validation,3
12502,validation,1
9261,validation,4
13225,validation,1
3276,validation,3
1618,validation,2
4670,validation,3
4854,validation,4
9627,validation,4
11038,validation,3
3355,validation,1
10343,validation,3
8265,validation,2
4919,validation,2
5377,validation,2
6241,validation,2
5934,validation,1
10002,validation,1
12790,validation,3
8403,validation,1
5838,validation,1
9507,validation,3
3447,validation,2
411,validation,4
3217,validation,1
11639,validation,1
10711,validation,1
7546,validation,4
4633,validation,3
8551,validation,1
5983,validation,3
13153,validation,1
3422,validation,1
2076,validation,4
1040,validation,4
455,validation,2
4303,validation,2
2547,validation,1
5302,validation,1
7470,validation,4
9513,validation,1
10732,validation,4
8648,validation,1
7367,validation,3
6761,validation,1
13392,validation,2
4748,validation,2
6374,validation,3
3833,validation,1
13027,validation,3
9411,validation,4
6642,validation,1
7277,validation,3
5855,validation,1
473,validation,2
7211,validation,2
528,validation,1
10007,validation,3
9423,validation,3
8144,validation,2
13227,validation,2
603,validation,2
3260,validation,4
4176,validation,1
6318,validation,3
4451,validation,1
11435,validation,3
1101,validation,4
4949,validation,4
11741,validation,3
2208,validation,1
3918,validation,2
1982,validation,3
1778,validation,2
4892,validation,4
5506,validation,4
12982,validation,4
12834,validation,1
2282,validation,1
6893,validation,1
6727,validation,2
5634,validation,3
8972,validation,4
9195,validation,4
6518,validation,4
5511,validation,1
7243,validation,2
10466,validation,4
7671,validation,3
11492,validation,3
9097,validation,2
4466,validation,3
13370,validation,2
1016,validation,3
11999,validation,4
1681,validation,2
3844,validation,3
1809,validation,1
1520,validation,2
12980,validation,1
13267,validation,1
3416,validation,2
10969,validation,3
1122,validation,1
7952,validation,1
1345,validation,1
3383,validation,4
13426,validation,1
7249,validation,2
8024,validation,3
8123,validation,4
9437,validation,1
5456,validation,1
3700,validation,4
2183,validation,3
4472,validation,2
12918,validation,3
13092,validation,3
12566,validation,4
11845,validation,1
3032,validation,1
8909,validation,1
4785,validation,2
8676,validation,1
5001,validation,3
13174,validation,2
7767,validation,4
2621,validation,1
1535,validation,4
3026,validation,2
11368,validation,1
3165,validation,3
2288,validation,4
8980,validation,2
3446,validation,2
5536,validation,2
312,validation,4
5214,validation,2
4952,validation,4
270,validation,4
13220,validation,1
9035,validation,3
11165,validation,1
6473,validation,1
7491,validation,3
2970,validation,1
9468,validation,2
8050,validation,4
3778,validation,1
3509,validation,1
8007,validation,3
7106,validation,3
9722,validation,2
13821,validation,2
10353,validation,3
5675,validation,1
8988,validation,1
5420,validation,4
8569,validation,1
432,validation,4
